path,emotion
processed_audio\tess_sad_OAF_thought_sad.wav,sad
processed_audio\tess_sad_OAF_thumb_sad.wav,sad
processed_audio\tess_sad_OAF_time_sad.wav,sad
processed_audio\tess_sad_OAF_tip_sad.wav,sad
processed_audio\tess_sad_OAF_tire_sad.wav,sad
processed_audio\tess_sad_OAF_ton_sad.wav,sad
processed_audio\tess_sad_OAF_tool_sad.wav,sad
processed_audio\tess_sad_OAF_tough_sad.wav,sad
processed_audio\tess_sad_OAF_turn_sad.wav,sad
processed_audio\tess_sad_OAF_vine_sad.wav,sad
processed_audio\tess_sad_OAF_voice_sad.wav,sad
processed_audio\tess_sad_OAF_void_sad.wav,sad
processed_audio\tess_sad_OAF_vote_sad.wav,sad
processed_audio\tess_sad_OAF_wag_sad.wav,sad
processed_audio\tess_sad_OAF_walk_sad.wav,sad
processed_audio\tess_sad_OAF_wash_sad.wav,sad
processed_audio\tess_sad_OAF_week_sad.wav,sad
processed_audio\tess_sad_OAF_wheat_sad.wav,sad
processed_audio\tess_sad_OAF_when_sad.wav,sad
processed_audio\tess_sad_OAF_which_sad.wav,sad
processed_audio\tess_sad_OAF_whip_sad.wav,sad
processed_audio\tess_sad_OAF_white_sad.wav,sad
processed_audio\tess_sad_OAF_wife_sad.wav,sad
processed_audio\tess_sad_OAF_wire_sad.wav,sad
processed_audio\tess_sad_OAF_witch_sad.wav,sad
processed_audio\tess_sad_OAF_yearn_sad.wav,sad
processed_audio\tess_sad_OAF_yes_sad.wav,sad
processed_audio\tess_sad_OAF_young_sad.wav,sad
processed_audio\tess_sad_OAF_youth_sad.wav,sad
processed_audio\tess_angry_YAF_back_angry.wav,angry
processed_audio\tess_angry_YAF_bar_angry.wav,angry
processed_audio\tess_angry_YAF_base_angry.wav,angry
processed_audio\tess_angry_YAF_bath_angry.wav,angry
processed_audio\tess_angry_YAF_bean_angry.wav,angry
processed_audio\tess_angry_YAF_beg_angry.wav,angry
processed_audio\tess_angry_YAF_bite_angry.wav,angry
processed_audio\tess_angry_YAF_boat_angry.wav,angry
processed_audio\tess_angry_YAF_bone_angry.wav,angry
processed_audio\tess_angry_YAF_book_angry.wav,angry
processed_audio\tess_angry_YAF_bought_angry.wav,angry
processed_audio\tess_angry_YAF_burn_angry.wav,angry
processed_audio\tess_angry_YAF_cab_angry.wav,angry
processed_audio\tess_angry_YAF_calm_angry.wav,angry
processed_audio\tess_angry_YAF_came_angry.wav,angry
processed_audio\tess_angry_YAF_cause_angry.wav,angry
processed_audio\tess_angry_YAF_chain_angry.wav,angry
processed_audio\tess_angry_YAF_chair_angry.wav,angry
processed_audio\tess_angry_YAF_chalk_angry.wav,angry
processed_audio\tess_angry_YAF_chat_angry.wav,angry
processed_audio\tess_angry_YAF_check_angry.wav,angry
processed_audio\tess_angry_YAF_cheek_angry.wav,angry
processed_audio\tess_angry_YAF_chief_angry.wav,angry
processed_audio\tess_angry_YAF_choice_angry.wav,angry
processed_audio\tess_angry_YAF_cool_angry.wav,angry
processed_audio\tess_angry_YAF_dab_angry.wav,angry
processed_audio\tess_angry_YAF_date_angry.wav,angry
processed_audio\tess_angry_YAF_dead_angry.wav,angry
processed_audio\tess_angry_YAF_death_angry.wav,angry
processed_audio\tess_angry_YAF_deep_angry.wav,angry
processed_audio\tess_angry_YAF_dime_angry.wav,angry
processed_audio\tess_angry_YAF_dip_angry.wav,angry
processed_audio\tess_angry_YAF_ditch_angry.wav,angry
processed_audio\tess_angry_YAF_dodge_angry.wav,angry
processed_audio\tess_angry_YAF_dog_angry.wav,angry
processed_audio\tess_angry_YAF_doll_angry.wav,angry
processed_audio\tess_angry_YAF_door_angry.wav,angry
processed_audio\tess_angry_YAF_fail_angry.wav,angry
processed_audio\tess_angry_YAF_fall_angry.wav,angry
processed_audio\tess_angry_YAF_far_angry.wav,angry
processed_audio\tess_angry_YAF_fat_angry.wav,angry
processed_audio\tess_angry_YAF_fit_angry.wav,angry
processed_audio\tess_angry_YAF_five_angry.wav,angry
processed_audio\tess_angry_YAF_food_angry.wav,angry
processed_audio\tess_angry_YAF_gap_angry.wav,angry
processed_audio\tess_angry_YAF_gas_angry.wav,angry
processed_audio\tess_angry_YAF_gaze_angry.wav,angry
processed_audio\tess_angry_YAF_germ_angry.wav,angry
processed_audio\tess_angry_YAF_get_angry.wav,angry
processed_audio\tess_angry_YAF_gin_angry.wav,angry
processed_audio\tess_angry_YAF_goal_angry.wav,angry
processed_audio\tess_angry_YAF_good_angry.wav,angry
processed_audio\tess_angry_YAF_goose_angry.wav,angry
processed_audio\tess_angry_YAF_gun_angry.wav,angry
processed_audio\tess_angry_YAF_half_angry.wav,angry
processed_audio\tess_angry_YAF_hall_angry.wav,angry
processed_audio\tess_angry_YAF_hash_angry.wav,angry
processed_audio\tess_angry_YAF_hate_angry.wav,angry
processed_audio\tess_angry_YAF_have_angry.wav,angry
processed_audio\tess_angry_YAF_haze_angry.wav,angry
processed_audio\tess_angry_YAF_hire_angry.wav,angry
processed_audio\tess_angry_YAF_hit_angry.wav,angry
processed_audio\tess_angry_YAF_hole_angry.wav,angry
processed_audio\tess_angry_YAF_home_angry.wav,angry
processed_audio\tess_angry_YAF_hurl_angry.wav,angry
processed_audio\tess_angry_YAF_hush_angry.wav,angry
processed_audio\tess_angry_YAF_jail_angry.wav,angry
processed_audio\tess_angry_YAF_jar_angry.wav,angry
processed_audio\tess_angry_YAF_join_angry.wav,angry
processed_audio\tess_angry_YAF_judge_angry.wav,angry
processed_audio\tess_angry_YAF_jug_angry.wav,angry
processed_audio\tess_angry_YAF_juice_angry.wav,angry
processed_audio\tess_angry_YAF_keen_angry.wav,angry
processed_audio\tess_angry_YAF_keep_angry.wav,angry
processed_audio\tess_angry_YAF_keg_angry.wav,angry
processed_audio\tess_angry_YAF_kick_angry.wav,angry
processed_audio\tess_angry_YAF_kill_angry.wav,angry
processed_audio\tess_angry_YAF_king_angry.wav,angry
processed_audio\tess_angry_YAF_kite_angry.wav,angry
processed_audio\tess_angry_YAF_knock_angry.wav,angry
processed_audio\tess_angry_YAF_late_angry.wav,angry
processed_audio\tess_angry_YAF_laud_angry.wav,angry
processed_audio\tess_angry_YAF_lean_angry.wav,angry
processed_audio\tess_angry_YAF_learn_angry.wav,angry
processed_audio\tess_angry_YAF_lease_angry.wav,angry
processed_audio\tess_angry_YAF_lid_angry.wav,angry
processed_audio\tess_angry_YAF_life_angry.wav,angry
processed_audio\tess_angry_YAF_limb_angry.wav,angry
processed_audio\tess_angry_YAF_live_angry.wav,angry
processed_audio\tess_angry_YAF_loaf_angry.wav,angry
processed_audio\tess_angry_YAF_long_angry.wav,angry
processed_audio\tess_angry_YAF_lore_angry.wav,angry
processed_audio\tess_angry_YAF_lose_angry.wav,angry
processed_audio\tess_angry_YAF_lot_angry.wav,angry
processed_audio\tess_angry_YAF_love_angry.wav,angry
processed_audio\tess_angry_YAF_luck_angry.wav,angry
processed_audio\tess_angry_YAF_make_angry.wav,angry
processed_audio\tess_angry_YAF_match_angry.wav,angry
processed_audio\tess_angry_YAF_merge_angry.wav,angry
processed_audio\tess_angry_YAF_mess_angry.wav,angry
processed_audio\tess_angry_YAF_met_angry.wav,angry
processed_audio\tess_angry_YAF_mill_angry.wav,angry
processed_audio\tess_angry_YAF_mob_angry.wav,angry
processed_audio\tess_angry_YAF_mode_angry.wav,angry
processed_audio\tess_angry_YAF_mood_angry.wav,angry
processed_audio\tess_angry_YAF_moon_angry.wav,angry
processed_audio\tess_angry_YAF_mop_angry.wav,angry
processed_audio\tess_angry_YAF_mouse_angry.wav,angry
processed_audio\tess_angry_YAF_nag_angry.wav,angry
processed_audio\tess_angry_YAF_name_angry.wav,angry
processed_audio\tess_angry_YAF_near_angry.wav,angry
processed_audio\tess_angry_YAF_neat_angry.wav,angry
processed_audio\tess_angry_YAF_nice_angry.wav,angry
processed_audio\tess_angry_YAF_note_angry.wav,angry
processed_audio\tess_angry_YAF_numb_angry.wav,angry
processed_audio\tess_angry_YAF_pad_angry.wav,angry
processed_audio\tess_angry_YAF_page_angry.wav,angry
processed_audio\tess_angry_YAF_pain_angry.wav,angry
processed_audio\tess_angry_YAF_pass_angry.wav,angry
processed_audio\tess_angry_YAF_pearl_angry.wav,angry
processed_audio\tess_angry_YAF_peg_angry.wav,angry
processed_audio\tess_angry_YAF_perch_angry.wav,angry
processed_audio\tess_angry_YAF_phone_angry.wav,angry
processed_audio\tess_angry_YAF_pick_angry.wav,angry
processed_audio\tess_angry_YAF_pike_angry.wav,angry
processed_audio\tess_angry_YAF_pole_angry.wav,angry
processed_audio\tess_angry_YAF_pool_angry.wav,angry
processed_audio\tess_angry_YAF_puff_angry.wav,angry
processed_audio\tess_angry_YAF_rag_angry.wav,angry
processed_audio\tess_angry_YAF_raid_angry.wav,angry
processed_audio\tess_angry_YAF_rain_angry.wav,angry
processed_audio\tess_angry_YAF_raise_angry.wav,angry
processed_audio\tess_angry_YAF_rat_angry.wav,angry
processed_audio\tess_angry_YAF_reach_angry.wav,angry
processed_audio\tess_angry_YAF_read_angry.wav,angry
processed_audio\tess_angry_YAF_red_angry.wav,angry
processed_audio\tess_angry_YAF_ring_angry.wav,angry
processed_audio\tess_angry_YAF_ripe_angry.wav,angry
processed_audio\tess_angry_YAF_road_angry.wav,angry
processed_audio\tess_angry_YAF_room_angry.wav,angry
processed_audio\tess_angry_YAF_rose_angry.wav,angry
processed_audio\tess_angry_YAF_rot_angry.wav,angry
processed_audio\tess_angry_YAF_rough_angry.wav,angry
processed_audio\tess_angry_YAF_rush_angry.wav,angry
processed_audio\tess_angry_YAF_said_angry.wav,angry
processed_audio\tess_angry_YAF_sail_angry.wav,angry
processed_audio\tess_angry_YAF_search_angry.wav,angry
processed_audio\tess_angry_YAF_seize_angry.wav,angry
processed_audio\tess_angry_YAF_sell_angry.wav,angry
processed_audio\tess_angry_YAF_shack_angry.wav,angry
processed_audio\tess_angry_YAF_shall_angry.wav,angry
processed_audio\tess_angry_YAF_shawl_angry.wav,angry
processed_audio\tess_angry_YAF_sheep_angry.wav,angry
processed_audio\tess_angry_YAF_shirt_angry.wav,angry
processed_audio\tess_angry_YAF_should_angry.wav,angry
processed_audio\tess_angry_YAF_shout_angry.wav,angry
processed_audio\tess_angry_YAF_size_angry.wav,angry
processed_audio\tess_angry_YAF_soap_angry.wav,angry
processed_audio\tess_angry_YAF_soup_angry.wav,angry
processed_audio\tess_angry_YAF_sour_angry.wav,angry
processed_audio\tess_angry_YAF_south_angry.wav,angry
processed_audio\tess_angry_YAF_sub_angry.wav,angry
processed_audio\tess_angry_YAF_such_angry.wav,angry
processed_audio\tess_angry_YAF_sure_angry.wav,angry
processed_audio\tess_angry_YAF_take_angry.wav,angry
processed_audio\tess_angry_YAF_talk_angry.wav,angry
processed_audio\tess_angry_YAF_tape_angry.wav,angry
processed_audio\tess_angry_YAF_team_angry.wav,angry
processed_audio\tess_angry_YAF_tell_angry.wav,angry
processed_audio\tess_angry_YAF_thin_angry.wav,angry
processed_audio\tess_angry_YAF_third_angry.wav,angry
processed_audio\tess_angry_YAF_thought_angry.wav,angry
processed_audio\tess_angry_YAF_thumb_angry.wav,angry
processed_audio\tess_angry_YAF_time_angry.wav,angry
processed_audio\tess_angry_YAF_tip_angry.wav,angry
processed_audio\tess_angry_YAF_tire_angry.wav,angry
processed_audio\tess_angry_YAF_ton_angry.wav,angry
processed_audio\tess_angry_YAF_tool_angry.wav,angry
processed_audio\tess_angry_YAF_tough_angry.wav,angry
processed_audio\tess_angry_YAF_turn_angry.wav,angry
processed_audio\tess_angry_YAF_vine_angry.wav,angry
processed_audio\tess_angry_YAF_voice_angry.wav,angry
processed_audio\tess_angry_YAF_void_angry.wav,angry
processed_audio\tess_angry_YAF_vote_angry.wav,angry
processed_audio\tess_angry_YAF_wag_angry.wav,angry
processed_audio\tess_angry_YAF_walk_angry.wav,angry
processed_audio\tess_angry_YAF_wash_angry.wav,angry
processed_audio\tess_angry_YAF_week_angry.wav,angry
processed_audio\tess_angry_YAF_wheat_angry.wav,angry
processed_audio\tess_angry_YAF_when_angry.wav,angry
processed_audio\tess_angry_YAF_which_angry.wav,angry
processed_audio\tess_angry_YAF_whip_angry.wav,angry
processed_audio\tess_angry_YAF_white_angry.wav,angry
processed_audio\tess_angry_YAF_wife_angry.wav,angry
processed_audio\tess_angry_YAF_wire_angry.wav,angry
processed_audio\tess_angry_YAF_witch_angry.wav,angry
processed_audio\tess_angry_YAF_yearn_angry.wav,angry
processed_audio\tess_angry_YAF_yes_angry.wav,angry
processed_audio\tess_angry_YAF_young_angry.wav,angry
processed_audio\tess_angry_YAF_youth_angry.wav,angry
processed_audio\tess_disgust_YAF_back_disgust.wav,disgust
processed_audio\tess_disgust_YAF_bar_disgust.wav,disgust
processed_audio\tess_disgust_YAF_base_disgust.wav,disgust
processed_audio\tess_disgust_YAF_bath_disgust.wav,disgust
processed_audio\tess_disgust_YAF_bean_disgust.wav,disgust
processed_audio\tess_disgust_YAF_beg_disgust.wav,disgust
processed_audio\tess_disgust_YAF_bite_disgust.wav,disgust
processed_audio\tess_disgust_YAF_boat_disgust.wav,disgust
processed_audio\tess_disgust_YAF_bone_disgust.wav,disgust
processed_audio\tess_disgust_YAF_book_disgust.wav,disgust
processed_audio\tess_disgust_YAF_bought_disgust.wav,disgust
processed_audio\tess_disgust_YAF_burn_disgust.wav,disgust
processed_audio\tess_disgust_YAF_cab_disgust.wav,disgust
processed_audio\tess_disgust_YAF_calm_disgust.wav,disgust
processed_audio\tess_disgust_YAF_came_disgust.wav,disgust
processed_audio\tess_disgust_YAF_cause_disgust.wav,disgust
processed_audio\tess_disgust_YAF_chain_disgust.wav,disgust
processed_audio\tess_disgust_YAF_chair_disgust.wav,disgust
processed_audio\tess_disgust_YAF_chalk_disgust.wav,disgust
processed_audio\tess_disgust_YAF_chat_disgust.wav,disgust
processed_audio\tess_disgust_YAF_check_disgust.wav,disgust
processed_audio\tess_disgust_YAF_cheek_disgust.wav,disgust
processed_audio\tess_disgust_YAF_chief_disgust.wav,disgust
processed_audio\tess_disgust_YAF_choice_disgust.wav,disgust
processed_audio\tess_disgust_YAF_cool_disgust.wav,disgust
processed_audio\tess_disgust_YAF_dab_disgust.wav,disgust
processed_audio\tess_disgust_YAF_date_disgust.wav,disgust
processed_audio\tess_disgust_YAF_dead_disgust.wav,disgust
processed_audio\tess_disgust_YAF_death_disgust.wav,disgust
processed_audio\tess_disgust_YAF_deep_disgust.wav,disgust
processed_audio\tess_disgust_YAF_dime_disgust.wav,disgust
processed_audio\tess_disgust_YAF_dip_disgust.wav,disgust
processed_audio\tess_disgust_YAF_ditch_disgust.wav,disgust
processed_audio\tess_disgust_YAF_dodge_disgust.wav,disgust
processed_audio\tess_disgust_YAF_dog_disgust.wav,disgust
processed_audio\tess_disgust_YAF_doll_disgust.wav,disgust
processed_audio\tess_disgust_YAF_door_disgust.wav,disgust
processed_audio\tess_disgust_YAF_fail_disgust.wav,disgust
processed_audio\tess_disgust_YAF_fall_disgust.wav,disgust
processed_audio\tess_disgust_YAF_far_disgust.wav,disgust
processed_audio\tess_disgust_YAF_fat_disgust.wav,disgust
processed_audio\tess_disgust_YAF_fit_disgust.wav,disgust
processed_audio\tess_disgust_YAF_five_disgust.wav,disgust
processed_audio\tess_disgust_YAF_food_disgust.wav,disgust
processed_audio\tess_disgust_YAF_gap_disgust.wav,disgust
processed_audio\tess_disgust_YAF_gas_disgust.wav,disgust
processed_audio\tess_disgust_YAF_gaze_disgust.wav,disgust
processed_audio\tess_disgust_YAF_germ_disgust.wav,disgust
processed_audio\tess_disgust_YAF_get_disgust.wav,disgust
processed_audio\tess_disgust_YAF_gin_disgust.wav,disgust
processed_audio\tess_disgust_YAF_goal_disgust.wav,disgust
processed_audio\tess_disgust_YAF_good_disgust.wav,disgust
processed_audio\tess_disgust_YAF_goose_disgust.wav,disgust
processed_audio\tess_disgust_YAF_gun_disgust.wav,disgust
processed_audio\tess_disgust_YAF_half_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hall_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hash_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hate_disgust.wav,disgust
processed_audio\tess_disgust_YAF_have_disgust.wav,disgust
processed_audio\tess_disgust_YAF_haze_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hire_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hit_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hole_disgust.wav,disgust
processed_audio\tess_disgust_YAF_home_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hurl_disgust.wav,disgust
processed_audio\tess_disgust_YAF_hush_disgust.wav,disgust
processed_audio\tess_disgust_YAF_jail_disgust.wav,disgust
processed_audio\tess_disgust_YAF_jar_disgust.wav,disgust
processed_audio\tess_disgust_YAF_join_disgust.wav,disgust
processed_audio\tess_disgust_YAF_judge_disgust.wav,disgust
processed_audio\tess_disgust_YAF_jug_disgust.wav,disgust
processed_audio\tess_disgust_YAF_juice_disgust.wav,disgust
processed_audio\tess_disgust_YAF_keen_disgust.wav,disgust
processed_audio\tess_disgust_YAF_keep_disgust.wav,disgust
processed_audio\tess_disgust_YAF_keg_disgust.wav,disgust
processed_audio\tess_disgust_YAF_kick_disgust.wav,disgust
processed_audio\tess_disgust_YAF_kill_disgust.wav,disgust
processed_audio\tess_disgust_YAF_king_disgust.wav,disgust
processed_audio\tess_disgust_YAF_kite_disgust.wav,disgust
processed_audio\tess_disgust_YAF_knock_disgust.wav,disgust
processed_audio\tess_disgust_YAF_late_disgust.wav,disgust
processed_audio\tess_disgust_YAF_laud_disgust.wav,disgust
processed_audio\tess_disgust_YAF_lean_disgust.wav,disgust
processed_audio\tess_disgust_YAF_learn_disgust.wav,disgust
processed_audio\tess_disgust_YAF_lease_disgust.wav,disgust
processed_audio\tess_disgust_YAF_lid_disgust.wav,disgust
processed_audio\tess_disgust_YAF_life_disgust.wav,disgust
processed_audio\tess_disgust_YAF_limb_disgust.wav,disgust
processed_audio\tess_disgust_YAF_live_disgust.wav,disgust
processed_audio\tess_disgust_YAF_loaf_disgust.wav,disgust
processed_audio\tess_disgust_YAF_long_disgust.wav,disgust
processed_audio\tess_disgust_YAF_lore_disgust.wav,disgust
processed_audio\tess_disgust_YAF_lose_disgust.wav,disgust
processed_audio\tess_disgust_YAF_lot_disgust.wav,disgust
processed_audio\tess_disgust_YAF_love_disgust.wav,disgust
processed_audio\tess_disgust_YAF_luck_disgust.wav,disgust
processed_audio\tess_disgust_YAF_make_disgust.wav,disgust
processed_audio\tess_disgust_YAF_match_disgust.wav,disgust
processed_audio\tess_disgust_YAF_merge_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mess_disgust.wav,disgust
processed_audio\tess_disgust_YAF_met_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mill_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mob_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mode_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mood_disgust.wav,disgust
processed_audio\tess_disgust_YAF_moon_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mop_disgust.wav,disgust
processed_audio\tess_disgust_YAF_mouse_disgust.wav,disgust
processed_audio\tess_disgust_YAF_nag_disgust.wav,disgust
processed_audio\tess_disgust_YAF_name_disgust.wav,disgust
processed_audio\tess_disgust_YAF_near_disgust.wav,disgust
processed_audio\tess_disgust_YAF_neat_disgust.wav,disgust
processed_audio\tess_disgust_YAF_nice_disgust.wav,disgust
processed_audio\tess_disgust_YAF_note_disgust.wav,disgust
processed_audio\tess_disgust_YAF_numb_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pad_disgust.wav,disgust
processed_audio\tess_disgust_YAF_page_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pain_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pass_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pearl_disgust.wav,disgust
processed_audio\tess_disgust_YAF_peg_disgust.wav,disgust
processed_audio\tess_disgust_YAF_perch_disgust.wav,disgust
processed_audio\tess_disgust_YAF_phone_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pick_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pike_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pole_disgust.wav,disgust
processed_audio\tess_disgust_YAF_pool_disgust.wav,disgust
processed_audio\tess_disgust_YAF_puff_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rag_disgust.wav,disgust
processed_audio\tess_disgust_YAF_raid_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rain_disgust.wav,disgust
processed_audio\tess_disgust_YAF_raise_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rat_disgust.wav,disgust
processed_audio\tess_disgust_YAF_reach_disgust.wav,disgust
processed_audio\tess_disgust_YAF_read_disgust.wav,disgust
processed_audio\tess_disgust_YAF_red_disgust.wav,disgust
processed_audio\tess_disgust_YAF_ring_disgust.wav,disgust
processed_audio\tess_disgust_YAF_ripe_disgust.wav,disgust
processed_audio\tess_disgust_YAF_road_disgust.wav,disgust
processed_audio\tess_disgust_YAF_room_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rose_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rot_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rough_disgust.wav,disgust
processed_audio\tess_disgust_YAF_rush_disgust.wav,disgust
processed_audio\tess_disgust_YAF_said_disgust.wav,disgust
processed_audio\tess_disgust_YAF_sail_disgust.wav,disgust
processed_audio\tess_disgust_YAF_search_disgust.wav,disgust
processed_audio\tess_disgust_YAF_seize_disgust.wav,disgust
processed_audio\tess_disgust_YAF_sell_disgust.wav,disgust
processed_audio\tess_disgust_YAF_shack_disgust.wav,disgust
processed_audio\tess_disgust_YAF_shall_disgust.wav,disgust
processed_audio\tess_disgust_YAF_shawl_disgust.wav,disgust
processed_audio\tess_disgust_YAF_sheep_disgust.wav,disgust
processed_audio\tess_disgust_YAF_shirt_disgust.wav,disgust
processed_audio\tess_disgust_YAF_should_disgust.wav,disgust
processed_audio\tess_disgust_YAF_shout_disgust.wav,disgust
processed_audio\tess_disgust_YAF_size_disgust.wav,disgust
processed_audio\tess_disgust_YAF_soap_disgust.wav,disgust
processed_audio\tess_disgust_YAF_soup_disgust.wav,disgust
processed_audio\tess_disgust_YAF_sour_disgust.wav,disgust
processed_audio\tess_disgust_YAF_south_disgust.wav,disgust
processed_audio\tess_disgust_YAF_sub_disgust.wav,disgust
processed_audio\tess_disgust_YAF_such_disgust.wav,disgust
processed_audio\tess_disgust_YAF_sure_disgust.wav,disgust
processed_audio\tess_disgust_YAF_take_disgust.wav,disgust
processed_audio\tess_disgust_YAF_talk_disgust.wav,disgust
processed_audio\tess_disgust_YAF_tape_disgust.wav,disgust
processed_audio\tess_disgust_YAF_team_disgust.wav,disgust
processed_audio\tess_disgust_YAF_tell_disgust.wav,disgust
processed_audio\tess_disgust_YAF_thin_disgust.wav,disgust
processed_audio\tess_disgust_YAF_third_disgust.wav,disgust
processed_audio\tess_disgust_YAF_thought_disgust.wav,disgust
processed_audio\tess_disgust_YAF_thumb_disgust.wav,disgust
processed_audio\tess_disgust_YAF_time_disgust.wav,disgust
processed_audio\tess_disgust_YAF_tip_disgust.wav,disgust
processed_audio\tess_disgust_YAF_tire_disgust.wav,disgust
processed_audio\tess_disgust_YAF_ton_disgust.wav,disgust
processed_audio\tess_disgust_YAF_tool_disgust.wav,disgust
processed_audio\tess_disgust_YAF_tough_disgust.wav,disgust
processed_audio\tess_disgust_YAF_turn_disgust.wav,disgust
processed_audio\tess_disgust_YAF_vine_disgust.wav,disgust
processed_audio\tess_disgust_YAF_voice_disgust.wav,disgust
processed_audio\tess_disgust_YAF_void_disgust.wav,disgust
processed_audio\tess_disgust_YAF_vote_disgust.wav,disgust
processed_audio\tess_disgust_YAF_wag_disgust.wav,disgust
processed_audio\tess_disgust_YAF_walk_disgust.wav,disgust
processed_audio\tess_disgust_YAF_wash_disgust.wav,disgust
processed_audio\tess_disgust_YAF_week_disgust.wav,disgust
processed_audio\tess_disgust_YAF_wheat_disgust.wav,disgust
processed_audio\tess_disgust_YAF_when_disgust.wav,disgust
processed_audio\tess_disgust_YAF_which_disgust.wav,disgust
processed_audio\tess_disgust_YAF_whip_disgust.wav,disgust
processed_audio\tess_disgust_YAF_white_disgust.wav,disgust
processed_audio\tess_disgust_YAF_wife_disgust.wav,disgust
processed_audio\tess_disgust_YAF_wire_disgust.wav,disgust
processed_audio\tess_disgust_YAF_witch_disgust.wav,disgust
processed_audio\tess_disgust_YAF_yearn_disgust.wav,disgust
processed_audio\tess_disgust_YAF_yes_disgust.wav,disgust
processed_audio\tess_disgust_YAF_young_disgust.wav,disgust
processed_audio\tess_disgust_YAF_youth_disgust.wav,disgust
processed_audio\tess_fear_YAF_back_fear.wav,fear
processed_audio\tess_fear_YAF_bar_fear.wav,fear
processed_audio\tess_fear_YAF_base_fear.wav,fear
processed_audio\tess_fear_YAF_bath_fear.wav,fear
processed_audio\tess_fear_YAF_bean_fear.wav,fear
processed_audio\tess_fear_YAF_beg_fear.wav,fear
processed_audio\tess_fear_YAF_bite_fear.wav,fear
processed_audio\tess_fear_YAF_boat_fear.wav,fear
processed_audio\tess_fear_YAF_bone_fear.wav,fear
processed_audio\tess_fear_YAF_book_fear.wav,fear
processed_audio\tess_fear_YAF_bought_fear.wav,fear
processed_audio\tess_fear_YAF_burn_fear.wav,fear
processed_audio\tess_fear_YAF_cab_fear.wav,fear
processed_audio\tess_fear_YAF_calm_fear.wav,fear
processed_audio\tess_fear_YAF_came_fear.wav,fear
processed_audio\tess_fear_YAF_cause_fear.wav,fear
processed_audio\tess_fear_YAF_chain_fear.wav,fear
processed_audio\tess_fear_YAF_chair_fear.wav,fear
processed_audio\tess_fear_YAF_chalk_fear.wav,fear
processed_audio\tess_fear_YAF_chat_fear.wav,fear
processed_audio\tess_fear_YAF_check_fear.wav,fear
processed_audio\tess_fear_YAF_cheek_fear.wav,fear
processed_audio\tess_fear_YAF_chief_fear.wav,fear
processed_audio\tess_fear_YAF_choice_fear.wav,fear
processed_audio\tess_fear_YAF_cool_fear.wav,fear
processed_audio\tess_fear_YAF_dab_fear.wav,fear
processed_audio\tess_fear_YAF_date_fear.wav,fear
processed_audio\tess_fear_YAF_dead_fear.wav,fear
processed_audio\tess_fear_YAF_death_fear.wav,fear
processed_audio\tess_fear_YAF_deep_fear.wav,fear
processed_audio\tess_fear_YAF_dime_fear.wav,fear
processed_audio\tess_fear_YAF_dip_fear.wav,fear
processed_audio\tess_fear_YAF_ditch_fear.wav,fear
processed_audio\tess_fear_YAF_dodge_fear.wav,fear
processed_audio\tess_fear_YAF_dog_fear.wav,fear
processed_audio\tess_fear_YAF_doll_fear.wav,fear
processed_audio\tess_fear_YAF_door_fear.wav,fear
processed_audio\tess_fear_YAF_fail_fear.wav,fear
processed_audio\tess_fear_YAF_fall_fear.wav,fear
processed_audio\tess_fear_YAF_far_fear.wav,fear
processed_audio\tess_fear_YAF_fat_fear.wav,fear
processed_audio\tess_fear_YAF_fit_fear.wav,fear
processed_audio\tess_fear_YAF_five_fear.wav,fear
processed_audio\tess_fear_YAF_food_fear.wav,fear
processed_audio\tess_fear_YAF_gap_fear.wav,fear
processed_audio\tess_fear_YAF_gas_fear.wav,fear
processed_audio\tess_fear_YAF_gaze_fear.wav,fear
processed_audio\tess_fear_YAF_germ_fear.wav,fear
processed_audio\tess_fear_YAF_get_fear.wav,fear
processed_audio\tess_fear_YAF_gin_fear.wav,fear
processed_audio\tess_fear_YAF_goal_fear.wav,fear
processed_audio\tess_fear_YAF_good_fear.wav,fear
